date,game_id,team_a,team_b,chosen_side,chosen_team,chosen_odds,our_prob,implied_prob,edge,edge_bucket,zone,bankroll_before,kelly_fraction,bet_amount,bet_won,profit,bankroll_after,actual_winner
2024-11-30,eastern-michigan_vs_detroit mercy_20241130,Team A,Team B,A,Team A,-340.0,0.7831493,0.7727272727272727,0.010422027272727341,0.010-0.015,Heavy Favorite (<-300),15460.985140225137,0.04585692000000034,708.9931586964982,False,-708.9931586964982,14751.99198152864,B
2024-12-01,alabama-birmingham_vs_middle tennessee_20241201,Team A,Team B,A,Team A,-355.0,0.78078425,0.7802197802197802,0.000564469780219734,0.000-0.005,Heavy Favorite (<-300),14751.99198152864,0.0025683374999999906,37.888094205859176,False,-37.888094205859176,14714.10388732278,B
2024-12-01,indiana-state_vs_tarleton state_20241201,Team A,Team B,A,Team A,-391.0,0.81867075,0.7963340122199593,0.02233673778004075,0.020-0.025,Heavy Favorite (<-300),14714.10388732278,0.10967338249999992,1613.745543779087,True,412.7226454677971,15126.826532790577,A
2024-12-01,central-florida_vs_california baptist_20241201,Team A,Team B,A,Team A,-525.0,0.84227115,0.84,0.0022711499999999996,0.000-0.005,Heavy Favorite (<-300),15126.826532790577,0.014194687499999734,214.72057549966672,True,40.899157238031755,15167.725690028608,A
2024-12-01,troy_vs_eastern kentucky_20241201,Team A,Team B,A,Team A,-400.0,0.8226831,0.8,0.022683099999999956,0.020-0.025,Heavy Favorite (<-300),15167.725690028608,0.1134155,1720.2551929974397,True,430.06379824935993,15597.78948827797,A
2024-12-01,central-connecticut-state_vs_umass lowell_20241201,Team A,Team B,A,Team A,150.0,0.40260002,0.4,0.0026000199999999807,0.000-0.005,Slight Underdog (+110 to +150),15597.78948827797,0.004333366666666653,67.59094104218727,True,101.3864115632809,15699.17589984125,A
2024-12-03,clemson_vs_kentucky_20241203,Team A,Team B,A,Team A,107.0,0.5290355,0.4830917874396135,0.045943712560386485,0.045-0.050,Pick'em Underdog (+100 to +110),15699.175899841248,0.08888176168224306,1395.3704109373036,True,1493.0463397029152,17192.222239544164,A
2024-12-03,georgia_vs_notre dame_20241203,Team A,Team B,A,Team A,-450.0,0.83623016,0.8181818181818182,0.018048341818181712,0.015-0.020,Heavy Favorite (<-300),17192.222239544164,0.09926588000000003,1706.6010697639226,True,379.2446821697608,17571.466921713924,A
2024-12-03,southern-illinois_vs_bradley_20241203,Team A,Team B,A,Team A,150.0,0.4207459,0.4,0.020745899999999984,0.020-0.025,Slight Underdog (+110 to +150),17571.466921713924,0.03457650000000001,607.5598260186416,False,-607.5598260186416,16963.907095695282,B
2024-12-03,villanova_vs_cincinnati_20241203,Team A,Team B,A,Team A,150.0,0.44273883,0.4,0.042738830000000005,0.040-0.045,Slight Underdog (+110 to +150),16963.907095695282,0.07123138333333334,1208.362569164524,True,1812.5438537467862,18776.450949442067,A
2024-12-03,loyola-il_vs_eastern michigan_20241203,Team A,Team B,A,Team A,-2500.0,0.9665433,0.9615384615384616,0.00500483846153843,0.005-0.010,Heavy Favorite (<-300),18776.450949442067,0.13012580000000054,2443.3007009569187,True,97.73202803827684,18874.182977480345,A
2024-12-03,texas-am_vs_wake forest_20241203,Team A,Team B,A,Team A,-450.0,0.8233025,0.8181818181818182,0.005120681818181816,0.005-0.010,Heavy Favorite (<-300),18874.182977480345,0.02816375000000064,531.5677708320242,True,118.12617129600542,18992.30914877635,A
2024-12-03,arizona-state_vs_san diego_20241203,Team A,Team B,A,Team A,-3200.0,0.9715817,0.9696969696969697,0.0018847303030302687,0.000-0.005,Heavy Favorite (<-300),18992.30914877635,0.062196099999999754,1181.247559048204,True,36.913986220256376,19029.223134996606,A
2024-12-04,colorado-state_vs_loyola marymount_20241204,Team A,Team B,A,Team A,-395.0,0.80082834,0.797979797979798,0.002848542020202016,0.000-0.005,Heavy Favorite (<-300),19029.223134996606,0.014100283000000135,268.3174314736019,True,67.92846366420302,19097.15159866081,A
2024-12-04,virginia-commonwealth_vs_georgia southern_20241204,Team A,Team B,A,Team A,-3000.0,0.9686266,0.967741935483871,0.0008846645161290079,0.000-0.005,Heavy Favorite (<-300),19097.15159866081,0.027424600000003057,523.7317437326916,True,17.457724791089774,19114.6093234519,A
2024-12-04,florida_vs_virginia_20241204,Team A,Team B,A,Team A,-1800.0,0.9497567,0.9473684210526315,0.002388278947368483,0.000-0.005,Heavy Favorite (<-300),19114.6093234519,0.04537730000000056,867.3693616530845,True,48.187186758504716,19162.796510210403,A
2024-12-04,utah-state_vs_wyoming_20241204,Team A,Team B,A,Team A,-2100.0,0.9621027,0.9545454545454546,0.0075572454545453915,0.005-0.010,Heavy Favorite (<-300),19162.796510210403,0.16625940000000045,3185.995050109684,True,151.7140500052232,19314.510560215625,A
2024-12-04,denver_vs_sacramento state_20241204,Team A,Team B,B,Team B,140.0,0.44131785999999995,0.4166666666666667,0.024651193333333266,0.020-0.025,Slight Underdog (+110 to +150),19314.510560215625,0.04225918857142844,816.2155439289982,False,-816.2155439289982,18498.295016286625,A
2024-12-04,iupui_vs_green bay_20241204,Team A,Team B,A,Team A,142.0,0.45637703,0.4132231404958678,0.04315388950413224,0.040-0.045,Slight Underdog (+110 to +150),18498.295016286625,0.07354395253521129,1360.437730660119,True,1931.821577537369,20430.116593823994,A
2024-12-04,north-carolina-state_vs_texas_20241204,Team A,Team B,A,Team A,120.0,0.46560326,0.45454545454545453,0.011057805454545488,0.010-0.015,Slight Underdog (+110 to +150),20430.116593823994,0.02027264333333343,414.1724669650107,False,-414.1724669650107,20015.944126858984,B
2024-12-05,san-francisco_vs_saint louis_20241205,Team A,Team B,A,Team A,-450.0,0.82819694,0.8181818181818182,0.01001512181818176,0.010-0.015,Heavy Favorite (<-300),20015.944126858984,0.05508317000000035,1102.5416530502819,True,245.0092562333961,20260.95338309238,A
2024-12-05,north-carolina-central_vs_radford_20241205,Team A,Team B,A,Team A,130.0,0.448609,0.43478260869565216,0.013826391304347818,0.010-0.015,Slight Underdog (+110 to +150),20260.95338309238,0.024462076923076854,495.62500019208,False,-495.62500019208,19765.328382900298,B
2024-12-06,niagara_vs_siena_20241206,Team A,Team B,B,Team B,120.0,0.48459450000000004,0.45454545454545453,0.03004904545454551,0.030-0.035,Slight Underdog (+110 to +150),19765.328382900298,0.05508991666666684,1088.8702935032823,False,-1088.8702935032823,18676.458089397016,A
2024-12-06,saint-peters_vs_manhattan_20241206,Team A,Team B,A,Team A,-429.0,0.8290551,0.8109640831758034,0.01809101682419667,0.015-0.020,Heavy Favorite (<-300),18676.458089397016,0.0957014790000006,1787.3646616368198,False,-1787.3646616368198,16889.093427760195,B
2024-12-06,west-virginia_vs_georgetown_20241206,Team A,Team B,A,Team A,-392.0,0.80607873,0.7967479674796748,0.009330762520325164,0.005-0.010,Heavy Favorite (<-300),16889.093427760195,0.04590735159999963,775.3335501934303,True,197.78917096771175,17086.88259872791,A
2024-12-07,belmont_vs_middle tennessee_20241207,Team A,Team B,B,Team B,135.0,0.44877285,0.425531914893617,0.023240935106382976,0.020-0.025,Slight Underdog (+110 to +150),17086.88259872791,0.0404564425925926,691.2744849418051,False,-691.2744849418051,16395.608113786104,A
2024-12-07,boston-university_vs_albany (ny)_20241207,Team A,Team B,B,Team B,101.0,0.53717837,0.4975124378109453,0.03966593218905473,0.035-0.040,Pick'em Underdog (+100 to +110),16395.608113786104,0.07893913237623758,1294.2550792830762,False,-1294.2550792830762,15101.353034503027,A
2024-12-07,boise-state_vs_washington state_20241207,Team A,Team B,A,Team A,-400.0,0.8138953,0.8,0.013895299999999944,0.010-0.015,Heavy Favorite (<-300),15101.353034503027,0.06947649999999994,1049.1891541016487,False,-1049.1891541016487,14052.163880401378,B
2024-12-07,south-dakota-state_vs_eastern washington_20241207,Team A,Team B,A,Team A,-533.0,0.8519124,0.8420221169036335,0.009890283096366526,0.005-0.010,Heavy Favorite (<-300),14052.163880401378,0.06260549199999987,879.7426333971557,True,165.0549030763894,14217.218783477767,A
2024-12-07,northern-iowa_vs_northern illinois_20241207,Team A,Team B,A,Team A,-2000.0,0.9621815,0.9523809523809523,0.009800547619047695,0.005-0.010,Heavy Favorite (<-300),14217.218783477767,0.20581150000000112,2926.0671236557505,True,146.30335618278767,14363.522139660554,A
2024-12-07,southern-illinois_vs_southern indiana_20241207,Team A,Team B,A,Team A,-450.0,0.84096694,0.8181818181818182,0.02278512181818182,0.020-0.025,Heavy Favorite (<-300),14363.522139660554,0.12531817000000056,1800.0103092967531,True,400.0022909548342,14763.524430615387,A
2024-12-07,montana-state_vs_kansas city_20241207,Team A,Team B,A,Team A,-395.0,0.8181156,0.797979797979798,0.020135802020202043,0.020-0.025,Heavy Favorite (<-300),14763.524430615387,0.09967222000000037,1471.513255023677,True,372.53500127181695,15136.059431887204,A
2024-12-07,new-mexico_vs_new mexico state_20241207,Team A,Team B,A,Team A,-2400.0,0.96339434,0.96,0.003394340000000051,0.000-0.005,Heavy Favorite (<-300),15136.059431887203,0.08485850000000202,1284.4232993008309,False,-1284.4232993008309,13851.636132586373,B
2024-12-07,george-mason_vs_tulane_20241207,Team A,Team B,A,Team A,-1050.0,0.9130758,0.9130434782608695,3.2321739130480864e-05,0.000-0.005,Heavy Favorite (<-300),13851.636132586373,0.000371700000000925,5.148653150495168,True,0.49034791909477843,13852.126480505467,A
2024-12-07,cal-poly_vs_cal state northridge_20241207,Team A,Team B,A,Team A,137.0,0.44369867,0.4219409282700422,0.021757741729957814,0.020-0.025,Slight Underdog (+110 to +150),13852.126480505467,0.037639305036496484,521.3844140038757,False,-521.3844140038757,13330.74206650159,B
2024-12-07,santa-clara_vs_fresno state_20241207,Team A,Team B,A,Team A,-1600.0,0.9438306,0.9411764705882353,0.002654129411764683,0.000-0.005,Heavy Favorite (<-300),13330.74206650159,0.04512019999999939,601.4857481889569,True,37.59285926180981,13368.3349257634,A
2024-12-07,houston_vs_butler_20241207,Team A,Team B,A,Team A,-2000.0,0.9534198,0.9523809523809523,0.0010388476190477114,0.000-0.005,Heavy Favorite (<-300),13368.3349257634,0.02181580000000167,291.6409210734915,True,14.582046053674587,13382.916971817074,A
2024-12-07,western-carolina_vs_usc upstate_20241207,Team A,Team B,A,Team A,-395.0,0.84046054,0.797979797979798,0.04248074202020202,0.040-0.045,Heavy Favorite (<-300),13382.916971817074,0.2102796730000002,2814.155404619847,False,-2814.155404619847,10568.761567197227,B
2024-12-07,st-bonaventure_vs_buffalo_20241207,Team A,Team B,A,Team A,-2500.0,0.9683529,0.9615384615384616,0.006814438461538397,0.005-0.010,Heavy Favorite (<-300),10568.761567197227,0.1771753999999997,1872.5245581727925,True,74.90098232691176,10643.662549524139,A
2024-12-07,california-riverside_vs_cal state fullerton_20241207,Team A,Team B,A,Team A,-550.0,0.86630076,0.8461538461538461,0.020146913846153858,0.020-0.025,Heavy Favorite (<-300),10643.662549524139,0.13095494000000024,1393.8401905531832,True,253.42548919148794,10897.088038715627,A
2024-12-07,green-bay_vs_cleveland state_20241207,Team A,Team B,B,Team B,109.0,0.48090535,0.4784688995215311,0.00243645047846891,0.000-0.005,Pick'em Underdog (+100 to +110),10897.088038715627,0.004671726146788903,50.9082111143284,True,55.489950114617955,10952.577988830244,B
2024-12-08,army_vs_cornell_20241208,Team A,Team B,A,Team A,150.0,0.41023967,0.4,0.010239669999999979,0.010-0.015,Slight Underdog (+110 to +150),10952.577988830244,0.017066116666666648,186.9179737581421,False,-186.9179737581421,10765.660015072102,B
2024-12-08,northeastern_vs_colgate_20241208,Team A,Team B,A,Team A,-389.0,0.82635456,0.7955010224948875,0.03085353750511244,0.030-0.035,Heavy Favorite (<-300),10765.660015072102,0.1508737983999995,1624.256018756924,True,417.5465343848132,11183.206549456916,A
2024-12-10,davidson_vs_charlotte_20241210,Team A,Team B,A,Team A,-380.0,0.7916717,0.7916666666666666,5.033333333348544e-06,0.000-0.005,Heavy Favorite (<-300),11183.206549456916,2.4159999999723297e-05,0.27018627023178465,True,0.07110165006099595,11183.277651106977,A
2024-12-10,saint-josephs_vs_college of charleston_20241210,Team A,Team B,A,Team A,-342.0,0.78703654,0.7737556561085973,0.013280883891402695,0.010-0.015,Heavy Favorite (<-300),11183.277651106977,0.058701506799999754,656.4752490827415,False,-656.4752490827415,10526.802402024236,B
2024-12-10,california_vs_cornell_20241210,Team A,Team B,A,Team A,-410.0,0.8257203,0.803921568627451,0.021798731372548952,0.020-0.025,Heavy Favorite (<-300),10526.802402024236,0.11117352999999976,1170.301782645511,False,-1170.301782645511,9356.500619378725,B
2024-12-10,portland_vs_kansas city_20241210,Team A,Team B,B,Team B,130.0,0.47599119999999995,0.43478260869565216,0.041208591304347786,0.040-0.045,Slight Underdog (+110 to +150),9356.500619378725,0.07290750769230753,682.1591408804345,True,886.8068831445647,10243.30750252329,B
2024-12-10,arkansas_vs_michigan_20241210,Team A,Team B,A,Team A,145.0,0.42751017,0.40816326530612246,0.019346904693877565,0.015-0.020,Slight Underdog (+110 to +150),10243.30750252329,0.03268959758620695,334.8496002092609,True,485.5319203034284,10728.839422826719,A
2024-12-11,east-carolina_vs_north alabama_20241211,Team A,Team B,A,Team A,-355.0,0.7829968,0.7802197802197802,0.002777019780219825,0.000-0.005,Heavy Favorite (<-300),10728.839422826719,0.012635440000000445,135.5636067967664,False,-135.5636067967664,10593.275816029953,B
2024-12-11,notre-dame_vs_dartmouth_20241211,Team A,Team B,A,Team A,-1800.0,0.96088415,0.9473684210526315,0.013515728947368522,0.010-0.015,Heavy Favorite (<-300),10593.275816029953,0.25,2648.318954007488,True,147.12883077819384,10740.404646808147,A
2024-12-11,pittsburgh_vs_eastern kentucky_20241211,Team A,Team B,A,Team A,-1800.0,0.96401477,0.9473684210526315,0.016646348947368494,0.015-0.020,Heavy Favorite (<-300),10740.404646808147,0.25,2685.1011617020367,True,149.17228676122434,10889.576933569371,A
2024-12-12,arkansas-state_vs_ut arlington_20241212,Team A,Team B,A,Team A,-360.0,0.79627174,0.782608695652174,0.013663044347826059,0.010-0.015,Heavy Favorite (<-300),10889.576933569371,0.06285000399999972,684.4099538331398,True,190.11387606476097,11079.690809634132,A
2024-12-14,georgia-state_vs_charlotte_20241214,Team A,Team B,B,Team B,106.0,0.52543834,0.4854368932038835,0.0400014467961165,0.040-0.045,Pick'em Underdog (+100 to +110),11079.690809634132,0.07773866075471703,861.3203251173038,True,912.9995446243421,11992.690354258475,B
2024-12-14,florida-atlantic_vs_texas state_20241214,Team A,Team B,A,Team A,-455.0,0.8412864,0.8198198198198198,0.021466580180180217,0.020-0.025,Heavy Favorite (<-300),11992.690354258477,0.11913952000000036,1428.803372314989,True,314.02271919010764,12306.713073448584,A
2024-12-14,niagara_vs_saint francis (pa)_20241214,Team A,Team B,B,Team B,150.0,0.44595975,0.4,0.045959749999999966,0.045-0.050,Slight Underdog (+110 to +150),12306.713073448584,0.07659958333333328,942.6890936290469,False,-942.6890936290469,11364.023979819536,A
2024-12-14,eastern-kentucky_vs_eastern illinois_20241214,Team A,Team B,A,Team A,-550.0,0.8560328,0.8461538461538461,0.009878953846153893,0.005-0.010,Heavy Favorite (<-300),11364.023979819536,0.06421320000000054,729.7203446209539,True,132.67642629471894,11496.700406114254,A
2024-12-14,longwood_vs_north carolina central_20241214,Team A,Team B,A,Team A,-375.0,0.83633846,0.7894736842105263,0.04686477578947368,0.045-0.050,Heavy Favorite (<-300),11496.700406114254,0.22260768499999983,2559.253862543652,False,-2559.253862543652,8937.446543570602,B
2024-12-14,utah_vs_radford_20241214,Team A,Team B,A,Team A,-3000.0,0.96915925,0.967741935483871,0.0014173145161290313,0.000-0.005,Heavy Favorite (<-300),8937.446543570602,0.043936750000003744,392.68235442325914,True,13.08941181410868,8950.535955384712,A
2024-12-14,jacksonville-state_vs_utah valley_20241214,Team A,Team B,B,Team B,130.0,0.4485416,0.43478260869565216,0.013758991304347823,0.010-0.015,Slight Underdog (+110 to +150),8950.535955384712,0.024342830769230696,217.88138205584463,False,-217.88138205584463,8732.654573328868,A
2024-12-14,jacksonville_vs_east tennessee state_20241214,Team A,Team B,A,Team A,125.0,0.44674692,0.4444444444444444,0.002302475555555572,0.000-0.005,Slight Underdog (+110 to +150),8732.654573328868,0.004144456000000041,36.192102642360624,True,45.24012830295078,8777.894701631818,A
2024-12-14,brigham-young_vs_wyoming_20241214,Team A,Team B,A,Team A,-1650.0,0.94864136,0.9428571428571428,0.005784217142857151,0.005-0.010,Heavy Favorite (<-300),8777.894701631818,0.101223799999999,888.5318576990301,True,53.85041561812299,8831.74511724994,A
2024-12-14,davidson_vs_detroit mercy_20241214,Team A,Team B,A,Team A,-1600.0,0.95120335,0.9411764705882353,0.010026879411764722,0.010-0.015,Heavy Favorite (<-300),8831.74511724994,0.17045695000000005,1505.4323358638178,True,94.08952099148861,8925.83463824143,A
2024-12-14,arizona-state_vs_florida_20241214,Team A,Team B,B,Team B,-318.0,0.76086093,0.7607655502392344,9.53797607655682e-05,0.000-0.005,Heavy Favorite (<-300),8925.83463824143,0.00039868739999976595,3.558617804748327,True,1.119062202751046,8926.95370044418,B
2024-12-14,california-santa-barbara_vs_green bay_20241214,Team A,Team B,A,Team A,-1100.0,0.92327297,0.9166666666666666,0.006606303333333341,0.005-0.010,Heavy Favorite (<-300),8926.95370044418,0.07927563999999894,707.6899678530713,True,64.33545162300642,8991.289152067187,A
2024-12-14,bradley_vs_santa clara_20241214,Team A,Team B,A,Team A,132.0,0.44731236,0.43103448275862066,0.016277877241379357,0.015-0.020,Slight Underdog (+110 to +150),8991.289152067187,0.028609602424242535,257.237207922047,False,-257.237207922047,8734.05194414514,B
2024-12-15,southern-california_vs_montana state_20241215,Team A,Team B,A,Team A,-450.0,0.83569276,0.8181818181818182,0.017510941818181802,0.015-0.020,Heavy Favorite (<-300),8734.05194414514,0.09631018000000056,841.1781148699732,True,186.92846997110524,8920.980414116246,A
2024-12-15,alabama-birmingham_vs_arkansas state_20241215,Team A,Team B,B,Team B,144.0,0.42634684,0.4098360655737705,0.016510774426229502,0.015-0.020,Slight Underdog (+110 to +150),8920.980414116246,0.02797659000000002,249.5786114437606,True,359.39320047901526,9280.37361459526,B
