date,game_id,team_a,team_b,chosen_side,chosen_team,chosen_odds,our_prob,implied_prob,edge,edge_bucket,zone,bet_amount,bet_won,profit,actual_winner
2025-02-26,oregon-state_vs_san francisco_20250226,Team A,Team B,B,Team B,145.0,0.451877,0.40816326530612246,0.043713734693877515,0.040-0.045,Slight Underdog (+110 to +150),100,True,145.00000000000003,B
2025-01-30,pacific_vs_washington state_20250130,Team A,Team B,B,Team B,-700.0,0.8790289,0.875,0.004028900000000002,0.000-0.005,Heavy Favorite (<-300),100,False,-100.0,A
2025-02-06,pacific_vs_san diego_20250206,Team A,Team B,B,Team B,145.0,0.44096650000000004,0.40816326530612246,0.03280323469387758,0.030-0.035,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-01-05,penn-state_vs_indiana_20250105,Team A,Team B,A,Team A,-350.0,0.8026492,0.7777777777777778,0.02487142222222216,0.020-0.025,Heavy Favorite (<-300),100,False,-100.0,B
2025-01-12,penn-state_vs_oregon_20250112,Team A,Team B,A,Team A,130.0,0.4467669,0.43478260869565216,0.01198429130434786,0.010-0.015,Slight Underdog (+110 to +150),100,False,-100.0,B
2024-11-29,pennsylvania_vs_navy_20241129,Team A,Team B,B,Team B,145.0,0.42832726,0.40816326530612246,0.02016399469387753,0.020-0.025,Slight Underdog (+110 to +150),100,True,145.00000000000003,B
2025-01-18,pennsylvania_vs_cornell_20250118,Team A,Team B,B,Team B,-354.0,0.79135963,0.7797356828193832,0.011623947180616767,0.010-0.015,Heavy Favorite (<-300),100,True,28.248587570621474,B
2025-02-07,pennsylvania_vs_princeton_20250207,Team A,Team B,B,Team B,-370.0,0.7917916899999999,0.7872340425531915,0.004557647446808422,0.000-0.005,Heavy Favorite (<-300),100,True,27.027027027027017,B
2025-02-21,pennsylvania_vs_dartmouth_20250221,Team A,Team B,B,Team B,112.0,0.51028743,0.4716981132075472,0.03858931679245281,0.035-0.040,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-02-22,pennsylvania_vs_harvard_20250222,Team A,Team B,B,Team B,124.0,0.4582102,0.44642857142857145,0.01178162857142856,0.010-0.015,Slight Underdog (+110 to +150),100,True,124.00000000000003,B
2025-02-01,pepperdine_vs_portland_20250201,Team A,Team B,A,Team A,-440.0,0.85092866,0.8148148148148148,0.036113845185185234,0.035-0.040,Heavy Favorite (<-300),100,False,-100.0,B
2025-02-13,pepperdine_vs_san diego_20250213,Team A,Team B,A,Team A,-362.0,0.8250985,0.7835497835497836,0.041548716450216405,0.040-0.045,Heavy Favorite (<-300),100,True,27.62430939226519,A
2024-12-11,pittsburgh_vs_eastern kentucky_20241211,Team A,Team B,A,Team A,-1800.0,0.96401477,0.9473684210526315,0.016646348947368494,0.015-0.020,Heavy Favorite (<-300),100,True,5.555555555555558,A
2025-02-25,pittsburgh_vs_georgia tech_20250225,Team A,Team B,A,Team A,-410.0,0.81002855,0.803921568627451,0.0061069813725489475,0.005-0.010,Heavy Favorite (<-300),100,False,-100.0,B
2024-11-24,portland_vs_princeton_20241124,Team A,Team B,B,Team B,-700.0,0.88028883,0.875,0.005288830000000022,0.005-0.010,Heavy Favorite (<-300),100,True,14.28571428571428,B
2024-12-10,portland_vs_kansas city_20241210,Team A,Team B,B,Team B,130.0,0.47599119999999995,0.43478260869565216,0.041208591304347786,0.040-0.045,Slight Underdog (+110 to +150),100,True,129.99999999999997,B
2024-12-21,portland_vs_lafayette_20241221,Team A,Team B,B,Team B,124.0,0.4787376,0.44642857142857145,0.03230902857142853,0.030-0.035,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-01-16,portland_vs_pacific_20250116,Team A,Team B,B,Team B,145.0,0.44756720000000005,0.40816326530612246,0.039403934693877596,0.035-0.040,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-01-23,portland_vs_san diego_20250123,Team A,Team B,B,Team B,124.0,0.4663726,0.44642857142857145,0.019944028571428574,0.015-0.020,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-01-11,portland-state_vs_idaho_20250111,Team A,Team B,B,Team B,125.0,0.46796819999999995,0.4444444444444444,0.023523755555555526,0.020-0.025,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-02-21,princeton_vs_harvard_20250221,Team A,Team B,A,Team A,-382.0,0.7960194,0.7925311203319502,0.003488279668049876,0.000-0.005,Heavy Favorite (<-300),100,True,26.178010471204182,A
2025-03-08,princeton_vs_pennsylvania_20250308,Team A,Team B,A,Team A,-375.0,0.83369946,0.7894736842105263,0.04422577578947362,0.040-0.045,Heavy Favorite (<-300),100,True,26.66666666666666,A
2025-02-12,providence_vs_xavier_20250212,Team A,Team B,A,Team A,139.0,0.43566623,0.41841004184100417,0.017256188158995822,0.015-0.020,Slight Underdog (+110 to +150),100,False,-100.0,B
2025-03-05,providence_vs_depaul_20250305,Team A,Team B,A,Team A,-385.0,0.8238996,0.7938144329896907,0.030085167010309277,0.030-0.035,Heavy Favorite (<-300),100,False,-100.0,B
2025-01-12,purdue_vs_nebraska_20250112,Team A,Team B,A,Team A,-400.0,0.8172356,0.8,0.017235599999999907,0.015-0.020,Heavy Favorite (<-300),100,True,25.0,A
2025-01-04,queens-nc_vs_florida gulf coast_20250104,Team A,Team B,A,Team A,140.0,0.43333033,0.4166666666666667,0.0166636633333333,0.015-0.020,Slight Underdog (+110 to +150),100,True,140.0,A
2025-01-29,queens-nc_vs_north alabama_20250129,Team A,Team B,A,Team A,144.0,0.43217328,0.4098360655737705,0.02233721442622949,0.020-0.025,Slight Underdog (+110 to +150),100,True,144.0,A
2025-02-08,queens-nc_vs_lipscomb_20250208,Team A,Team B,A,Team A,130.0,0.46653095,0.43478260869565216,0.03174834130434784,0.030-0.035,Slight Underdog (+110 to +150),100,False,-100.0,B
2025-03-06,quinnipiac_vs_mount st. mary's_20250306,Team A,Team B,A,Team A,-500.0,0.8428636,0.8333333333333334,0.009530266666666676,0.005-0.010,Heavy Favorite (<-300),100,True,19.999999999999996,A
2025-03-12,quinnipiac_vs_rider_20250312,Team A,Team B,A,Team A,-410.0,0.8309396,0.803921568627451,0.02701803137254899,0.025-0.030,Heavy Favorite (<-300),100,True,24.390243902439025,A
2025-03-01,radford_vs_charleston southern_20250301,Team A,Team B,A,Team A,-500.0,0.8363464,0.8333333333333334,0.003013066666666675,0.000-0.005,Heavy Favorite (<-300),100,True,19.999999999999996,A
2024-11-16,rice_vs_northwestern state_20241116,Team A,Team B,A,Team A,-447.0,0.8221829,0.8171846435100548,0.00499825648994523,0.000-0.005,Heavy Favorite (<-300),100,True,22.37136465324385,A
2024-11-20,richmond_vs_maine_20241120,Team A,Team B,A,Team A,-376.0,0.8103598,0.7899159663865546,0.020443833613445372,0.020-0.025,Heavy Favorite (<-300),100,True,26.595744680851062,A
2024-11-06,rider_vs_san diego_20241106,Team A,Team B,A,Team A,145.0,0.44862068,0.40816326530612246,0.040457414693877536,0.040-0.045,Slight Underdog (+110 to +150),100,True,145.00000000000003,A
2025-02-21,rider_vs_fairfield_20250221,Team A,Team B,B,Team B,143.0,0.42317885,0.411522633744856,0.011656216255144014,0.010-0.015,Slight Underdog (+110 to +150),100,True,142.99999999999997,B
2025-03-06,rider_vs_canisius_20250306,Team A,Team B,A,Team A,-516.0,0.8461075,0.8376623376623377,0.008445162337662349,0.005-0.010,Heavy Favorite (<-300),100,True,19.379844961240302,A
2025-01-25,robert-morris_vs_oakland_20250125,Team A,Team B,B,Team B,105.0,0.48960899999999996,0.4878048780487805,0.001804121951219484,0.000-0.005,Pick'em Underdog (+100 to +110),100,False,-100.0,A
2025-01-30,robert-morris_vs_iu indy_20250130,Team A,Team B,A,Team A,-440.0,0.8478874,0.8148148148148148,0.03307258518518519,0.030-0.035,Heavy Favorite (<-300),100,True,22.72727272727273,A
2025-02-05,robert-morris_vs_detroit mercy_20250205,Team A,Team B,A,Team A,-1000.0,0.91118145,0.9090909090909091,0.0020905409090908877,0.000-0.005,Heavy Favorite (<-300),100,True,10.000000000000009,A
2024-11-20,rutgers_vs_merrimack_20241120,Team A,Team B,A,Team A,-2500.0,0.96504563,0.9615384615384616,0.0035071684615384235,0.000-0.005,Heavy Favorite (<-300),100,True,4.0000000000000036,A
2025-01-09,rutgers_vs_purdue_20250109,Team A,Team B,A,Team A,145.0,0.41164812,0.40816326530612246,0.003484854693877548,0.000-0.005,Slight Underdog (+110 to +150),100,False,-100.0,B
2025-02-13,sacramento-state_vs_northern colorado_20250213,Team A,Team B,B,Team B,-351.0,0.8147225,0.7782705099778271,0.03645199002217292,0.035-0.040,Heavy Favorite (<-300),100,True,28.490028490028486,B
2025-02-27,sacramento-state_vs_montana_20250227,Team A,Team B,B,Team B,-380.0,0.82298698,0.7916666666666666,0.031320313333333405,0.030-0.035,Heavy Favorite (<-300),100,True,26.315789473684205,B
2024-12-18,sacred-heart_vs_albany (ny)_20241218,Team A,Team B,B,Team B,136.0,0.42892664999999996,0.423728813559322,0.00519783644067795,0.005-0.010,Slight Underdog (+110 to +150),100,True,136.00000000000003,B
2025-01-24,saint-francis-pa_vs_liu_20250124,Team A,Team B,B,Team B,101.0,0.50043342,0.4975124378109453,0.0029209821890547327,0.000-0.005,Pick'em Underdog (+100 to +110),100,False,-100.0,A
2024-12-10,saint-josephs_vs_college of charleston_20241210,Team A,Team B,A,Team A,-342.0,0.78703654,0.7737556561085973,0.013280883891402695,0.010-0.015,Heavy Favorite (<-300),100,False,-100.0,B
2024-12-18,saint-josephs_vs_american_20241218,Team A,Team B,A,Team A,-874.0,0.8987625,0.8973305954825462,0.0014319045174537859,0.000-0.005,Heavy Favorite (<-300),100,True,11.441647597254011,A
2025-02-22,saint-josephs_vs_richmond_20250222,Team A,Team B,A,Team A,-1200.0,0.927673,0.9230769230769231,0.004596076923076842,0.000-0.005,Heavy Favorite (<-300),100,True,8.333333333333325,A
2024-11-22,saint-louis_vs_wichita state_20241122,Team A,Team B,A,Team A,136.0,0.46494275,0.423728813559322,0.041213936440678,0.040-0.045,Slight Underdog (+110 to +150),100,False,-100.0,B
2024-11-25,saint-louis_vs_quinnipiac_20241125,Team A,Team B,A,Team A,-520.0,0.8445508,0.8387096774193549,0.005841122580645175,0.005-0.010,Heavy Favorite (<-300),100,True,19.23076923076923,A
2025-01-03,saint-louis_vs_saint joseph's_20250103,Team A,Team B,B,Team B,120.0,0.47487897,0.45454545454545453,0.02033351545454548,0.020-0.025,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-01-31,saint-louis_vs_dayton_20250131,Team A,Team B,B,Team B,115.0,0.47793070000000004,0.46511627906976744,0.012814420930232606,0.010-0.015,Slight Underdog (+110 to +150),100,True,114.99999999999999,B
2025-02-11,saint-louis_vs_george mason_20250211,Team A,Team B,B,Team B,111.0,0.49228689999999997,0.47393364928909953,0.018353250710900437,0.015-0.020,Slight Underdog (+110 to +150),100,True,111.00000000000003,B
2025-01-02,saint-marys-ca_vs_pepperdine_20250102,Team A,Team B,A,Team A,-2100.0,0.9568835,0.9545454545454546,0.002338045454545412,0.000-0.005,Heavy Favorite (<-300),100,True,4.761904761904767,A
2025-01-04,saint-marys-ca_vs_portland_20250104,Team A,Team B,A,Team A,-2400.0,0.96936923,0.96,0.009369230000000006,0.005-0.010,Heavy Favorite (<-300),100,True,4.166666666666674,A
2025-01-11,saint-marys-ca_vs_san diego_20250111,Team A,Team B,A,Team A,-1650.0,0.9493411,0.9428571428571428,0.006483957142857211,0.005-0.010,Heavy Favorite (<-300),100,True,6.060606060606055,A
2025-02-27,saint-marys-ca_vs_loyola marymount_20250227,Team A,Team B,A,Team A,-1050.0,0.9185782,0.9130434782608695,0.005534721739130499,0.005-0.010,Heavy Favorite (<-300),100,True,9.523809523809534,A
2025-03-10,saint-marys-ca_vs_pepperdine_20250310,Team A,Team B,A,Team A,-2800.0,0.9684756,0.9655172413793104,0.002958358620689605,0.000-0.005,Heavy Favorite (<-300),100,True,3.571428571428581,A
2024-12-06,saint-peters_vs_manhattan_20241206,Team A,Team B,A,Team A,-429.0,0.8290551,0.8109640831758034,0.01809101682419667,0.015-0.020,Heavy Favorite (<-300),100,False,-100.0,B
2025-02-23,saint-peters_vs_sacred heart_20250223,Team A,Team B,B,Team B,108.0,0.49594784000000003,0.4807692307692308,0.015178609230769247,0.015-0.020,Pick'em Underdog (+100 to +110),100,False,-100.0,A
2025-01-09,samford_vs_vmi_20250109,Team A,Team B,A,Team A,-2400.0,0.9643827,0.96,0.004382700000000073,0.000-0.005,Heavy Favorite (<-300),100,True,4.166666666666674,A
2025-01-11,sam-houston-state_vs_florida international_20250111,Team A,Team B,A,Team A,-387.0,0.8166912,0.7946611909650924,0.022030009034907594,0.020-0.025,Heavy Favorite (<-300),100,True,25.839793281653733,A
2025-02-13,sam-houston-state_vs_jacksonville state_20250213,Team A,Team B,B,Team B,135.0,0.45155009999999995,0.425531914893617,0.02601818510638293,0.025-0.030,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-01-08,san-diego-state_vs_air force_20250108,Team A,Team B,A,Team A,-3000.0,0.9714356,0.967741935483871,0.0036936645161289583,0.000-0.005,Heavy Favorite (<-300),100,True,3.3333333333333437,A
2025-02-18,san-diego-state_vs_fresno state_20250218,Team A,Team B,A,Team A,-2400.0,0.97011024,0.96,0.010110240000000048,0.010-0.015,Heavy Favorite (<-300),100,True,4.166666666666674,A
2025-03-08,san-diego-state_vs_nevada_20250308,Team A,Team B,A,Team A,-303.0,0.75334173,0.7518610421836228,0.0014806878163772241,0.000-0.005,Heavy Favorite (<-300),100,True,33.003300330033,A
2024-12-05,san-francisco_vs_saint louis_20241205,Team A,Team B,A,Team A,-450.0,0.82819694,0.8181818181818182,0.01001512181818176,0.010-0.015,Heavy Favorite (<-300),100,True,22.222222222222232,A
2025-01-09,san-francisco_vs_portland_20250109,Team A,Team B,A,Team A,-3000.0,0.97120833,0.967741935483871,0.0034663945161289567,0.000-0.005,Heavy Favorite (<-300),100,True,3.3333333333333437,A
2025-01-25,san-francisco_vs_san diego_20250125,Team A,Team B,A,Team A,-2100.0,0.96649283,0.9545454545454546,0.011947375454545384,0.010-0.015,Heavy Favorite (<-300),100,True,4.761904761904767,A
2025-02-20,san-francisco_vs_pacific_20250220,Team A,Team B,A,Team A,-1650.0,0.9469671,0.9428571428571428,0.0041099571428571124,0.000-0.005,Heavy Favorite (<-300),100,True,6.060606060606055,A
2025-02-01,san-jose-state_vs_air force_20250201,Team A,Team B,A,Team A,-454.0,0.83872014,0.8194945848375451,0.019225555162454833,0.015-0.020,Heavy Favorite (<-300),100,True,22.026431718061666,A
2024-11-19,santa-clara_vs_uc riverside_20241119,Team A,Team B,A,Team A,-396.0,0.83182055,0.7983870967741935,0.033433453225806486,0.030-0.035,Heavy Favorite (<-300),100,True,25.25252525252526,A
2024-12-07,santa-clara_vs_fresno state_20241207,Team A,Team B,A,Team A,-1600.0,0.9438306,0.9411764705882353,0.002654129411764683,0.000-0.005,Heavy Favorite (<-300),100,True,6.25,A
2024-12-18,santa-clara_vs_kennesaw state_20241218,Team A,Team B,A,Team A,-1650.0,0.94718796,0.9428571428571428,0.004330817142857213,0.000-0.005,Heavy Favorite (<-300),100,True,6.060606060606055,A
2024-12-28,santa-clara_vs_pepperdine_20241228,Team A,Team B,A,Team A,-1600.0,0.9456121,0.9411764705882353,0.004435629411764674,0.000-0.005,Heavy Favorite (<-300),100,True,6.25,A
2025-03-18,santa-clara_vs_uc riverside_20250318,Team A,Team B,A,Team A,-575.0,0.856388,0.8518518518518519,0.004536148148148178,0.000-0.005,Heavy Favorite (<-300),100,True,17.391304347826075,A
2025-01-11,seattle_vs_abilene christian_20250111,Team A,Team B,A,Team A,-421.0,0.83836424,0.8080614203454894,0.030302819654510538,0.030-0.035,Heavy Favorite (<-300),100,True,23.752969121140133,A
2025-01-18,seattle_vs_southern utah_20250118,Team A,Team B,A,Team A,-455.0,0.8321193,0.8198198198198198,0.012299480180180233,0.010-0.015,Heavy Favorite (<-300),100,True,21.97802197802199,A
2025-02-06,seattle_vs_tarleton state_20250206,Team A,Team B,A,Team A,-500.0,0.8517645,0.8333333333333334,0.018431166666666665,0.015-0.020,Heavy Favorite (<-300),100,True,19.999999999999996,A
2025-02-08,seattle_vs_ut arlington_20250208,Team A,Team B,A,Team A,-436.0,0.84875476,0.8134328358208955,0.035321924179104514,0.035-0.040,Heavy Favorite (<-300),100,True,22.935779816513758,A
2025-03-14,seattle_vs_utah valley_20250314,Team A,Team B,A,Team A,150.0,0.42129576,0.4,0.021295759999999997,0.020-0.025,Slight Underdog (+110 to +150),100,False,-100.0,B
2025-01-08,seton-hall_vs_depaul_20250108,Team A,Team B,B,Team B,120.0,0.4839443,0.45454545454545453,0.029398845454545464,0.025-0.030,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-01-28,seton-hall_vs_providence_20250128,Team A,Team B,A,Team A,143.0,0.41372913,0.411522633744856,0.0022064962551440193,0.000-0.005,Slight Underdog (+110 to +150),100,False,-100.0,B
2025-01-03,siena_vs_manhattan_20250103,Team A,Team B,B,Team B,142.0,0.42520547,0.4132231404958678,0.011982329504132194,0.010-0.015,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-01-05,siena_vs_iona_20250105,Team A,Team B,B,Team B,130.0,0.43855599999999995,0.43478260869565216,0.003773391304347784,0.000-0.005,Slight Underdog (+110 to +150),100,True,129.99999999999997,B
2025-01-23,siena_vs_mount st. mary's_20250123,Team A,Team B,B,Team B,137.0,0.4334679,0.4219409282700422,0.011526971729957813,0.010-0.015,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-02-14,siena_vs_marist_20250214,Team A,Team B,B,Team B,143.0,0.4444435,0.411522633744856,0.03292086625514401,0.030-0.035,Slight Underdog (+110 to +150),100,True,142.99999999999997,B
2025-01-15,south-alabama_vs_southern mississippi_20250115,Team A,Team B,A,Team A,-900.0,0.9024069,0.9,0.0024068999999999896,0.000-0.005,Heavy Favorite (<-300),100,True,11.111111111111116,A
2025-01-18,south-alabama_vs_troy_20250118,Team A,Team B,B,Team B,143.0,0.44169295,0.411522633744856,0.030170316255143992,0.030-0.035,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-01-30,south-alabama_vs_louisianaâmonroe_20250130,Team A,Team B,A,Team A,-1700.0,0.94756305,0.9444444444444444,0.0031186055555555425,0.000-0.005,Heavy Favorite (<-300),100,False,-100.0,B
2025-01-22,south-carolina_vs_florida_20250122,Team A,Team B,B,Team B,-700.0,0.88096137,0.875,0.005961369999999966,0.005-0.010,Heavy Favorite (<-300),100,True,14.28571428571428,B
2025-01-25,south-carolina_vs_mississippi state_20250125,Team A,Team B,B,Team B,-305.0,0.7615397,0.7530864197530864,0.008453280246913608,0.005-0.010,Heavy Favorite (<-300),100,True,32.78688524590163,B
2025-01-11,south-carolina-state_vs_delaware state_20250111,Team A,Team B,A,Team A,-485.0,0.8550158,0.8290598290598291,0.02595597094017088,0.025-0.030,Heavy Favorite (<-300),100,False,-100.0,B
2025-02-15,south-carolina-state_vs_morgan state_20250215,Team A,Team B,A,Team A,-486.0,0.84023356,0.8293515358361775,0.010882024163822557,0.010-0.015,Heavy Favorite (<-300),100,True,20.576131687242793,A
2025-03-03,south-carolina-state_vs_howard_20250303,Team A,Team B,A,Team A,-515.0,0.8487885,0.8373983739837398,0.011390126016260105,0.010-0.015,Heavy Favorite (<-300),100,True,19.41747572815533,A
2025-03-06,south-carolina-state_vs_north carolina central_20250306,Team A,Team B,A,Team A,-485.0,0.8491663,0.8290598290598291,0.02010647094017093,0.020-0.025,Heavy Favorite (<-300),100,True,20.618556701030922,A
2024-12-21,south-carolina-upstate_vs_youngstown state_20241221,Team A,Team B,B,Team B,-365.0,0.7894451,0.7849462365591398,0.004498863440860257,0.000-0.005,Heavy Favorite (<-300),100,True,27.397260273972602,B
2025-01-04,south-dakota_vs_denver_20250104,Team A,Team B,A,Team A,-505.0,0.8472694,0.8347107438016529,0.012558656198347062,0.010-0.015,Heavy Favorite (<-300),100,True,19.8019801980198,A
2025-01-16,south-dakota_vs_oral roberts_20250116,Team A,Team B,A,Team A,-329.0,0.7732623,0.7668997668997669,0.006362533100233048,0.005-0.010,Heavy Favorite (<-300),100,True,30.395136778115493,A
2025-01-18,south-dakota_vs_north dakota state_20250118,Team A,Team B,A,Team A,142.0,0.41346517,0.4132231404958678,0.00024202950413221291,0.000-0.005,Slight Underdog (+110 to +150),100,False,-100.0,B
2024-12-07,south-dakota-state_vs_eastern washington_20241207,Team A,Team B,A,Team A,-533.0,0.8519124,0.8420221169036335,0.009890283096366526,0.005-0.010,Heavy Favorite (<-300),100,True,18.761726078799246,A
2025-02-13,south-dakota-state_vs_omaha_20250213,Team A,Team B,A,Team A,-450.0,0.84512955,0.8181818181818182,0.026947731818181775,0.025-0.030,Heavy Favorite (<-300),100,True,22.222222222222232,A
2025-02-23,south-dakota-state_vs_kansas city_20250223,Team A,Team B,A,Team A,-540.0,0.85152954,0.84375,0.007779540000000029,0.005-0.010,Heavy Favorite (<-300),100,True,18.518518518518512,A
2025-02-22,southeast-missouri-state_vs_lindenwood_20250222,Team A,Team B,A,Team A,-496.0,0.8362941,0.8322147651006712,0.004079334899328879,0.000-0.005,Heavy Favorite (<-300),100,True,20.161290322580648,A
2024-11-17,southern-california_vs_california_20241117,Team A,Team B,A,Team A,-350.0,0.78007746,0.7777777777777778,0.00229968222222221,0.000-0.005,Heavy Favorite (<-300),100,False,-100.0,B
2024-11-20,southern-california_vs_san jose state_20241120,Team A,Team B,A,Team A,-2100.0,0.96005267,0.9545454545454546,0.005507215454545467,0.005-0.010,Heavy Favorite (<-300),100,True,4.761904761904767,A
2024-12-15,southern-california_vs_montana state_20241215,Team A,Team B,A,Team A,-450.0,0.83569276,0.8181818181818182,0.017510941818181802,0.015-0.020,Heavy Favorite (<-300),100,True,22.222222222222232,A
2024-12-03,southern-illinois_vs_bradley_20241203,Team A,Team B,A,Team A,150.0,0.4207459,0.4,0.020745899999999984,0.020-0.025,Slight Underdog (+110 to +150),100,False,-100.0,B
2024-12-07,southern-illinois_vs_southern indiana_20241207,Team A,Team B,A,Team A,-450.0,0.84096694,0.8181818181818182,0.02278512181818182,0.020-0.025,Heavy Favorite (<-300),100,True,22.222222222222232,A
2024-12-21,southern-illinois_vs_high point_20241221,Team A,Team B,A,Team A,135.0,0.43133003,0.425531914893617,0.005798115106382951,0.005-0.010,Slight Underdog (+110 to +150),100,False,-100.0,B
2025-01-23,southern-illinois-edwardsville_vs_southern indiana_20250123,Team A,Team B,A,Team A,-310.0,0.7561504,0.7560975609756098,5.28390243902388e-05,0.000-0.005,Heavy Favorite (<-300),100,True,32.258064516129025,A
2024-11-22,southern-methodist_vs_mississippi state_20241122,Team A,Team B,A,Team A,105.0,0.5239995,0.4878048780487805,0.036194621951219474,0.035-0.040,Pick'em Underdog (+100 to +110),100,False,-100.0,B
2024-12-29,southern-methodist_vs_longwood_20241229,Team A,Team B,A,Team A,-2500.0,0.96681845,0.9615384615384616,0.005279988461538432,0.005-0.010,Heavy Favorite (<-300),100,True,4.0000000000000036,A
2025-02-01,southern-methodist_vs_stanford_20250201,Team A,Team B,A,Team A,-328.0,0.77357125,0.7663551401869159,0.007216109813084182,0.005-0.010,Heavy Favorite (<-300),100,True,30.487804878048784,A
2025-03-12,southern-methodist_vs_syracuse_20250312,Team A,Team B,A,Team A,-452.0,0.8523572,0.8188405797101449,0.03351662028985514,0.030-0.035,Heavy Favorite (<-300),100,True,22.12389380530975,A
2025-03-19,southern-methodist_vs_northern iowa_20250319,Team A,Team B,A,Team A,-460.0,0.8538383,0.8214285714285714,0.03240972857142865,0.030-0.035,Heavy Favorite (<-300),100,True,21.739130434782616,A
2025-03-23,southern-methodist_vs_oklahoma state_20250323,Team A,Team B,A,Team A,-415.0,0.8429157,0.8058252427184466,0.03709045728155347,0.035-0.040,Heavy Favorite (<-300),100,False,-100.0,B
2025-01-09,southern-mississippi_vs_louisianaâmonroe_20250109,Team A,Team B,A,Team A,-425.0,0.8297439,0.8095238095238095,0.020220090476190444,0.020-0.025,Heavy Favorite (<-300),100,True,23.529411764705888,A
2025-02-26,southern-mississippi_vs_south alabama_20250226,Team A,Team B,B,Team B,-303.0,0.76945081,0.7518610421836228,0.017589767816377222,0.015-0.020,Heavy Favorite (<-300),100,True,33.003300330033,B
2024-11-16,southern-utah_vs_omaha_20241116,Team A,Team B,A,Team A,-330.0,0.790791,0.7674418604651163,0.02334913953488371,0.020-0.025,Heavy Favorite (<-300),100,True,30.303030303030297,A
2025-01-23,southern-utah_vs_grand canyon_20250123,Team A,Team B,B,Team B,-625.0,0.87769458,0.8620689655172413,0.015625614482758676,0.015-0.020,Heavy Favorite (<-300),100,True,15.999999999999993,B
2025-02-13,southern-utah_vs_utah tech_20250213,Team A,Team B,B,Team B,135.0,0.43004745,0.425531914893617,0.004515535106382973,0.000-0.005,Slight Underdog (+110 to +150),100,False,-100.0,A
2025-02-15,southern-utah_vs_utah valley_20250215,Team A,Team B,B,Team B,-410.0,0.8133125999999999,0.803921568627451,0.00939103137254893,0.005-0.010,Heavy Favorite (<-300),100,True,24.390243902439025,B
2025-03-06,southern-utah_vs_seattle_20250306,Team A,Team B,B,Team B,-380.0,0.7988658,0.7916666666666666,0.00719913333333333,0.005-0.010,Heavy Favorite (<-300),100,True,26.315789473684205,B
2025-01-18,south-florida_vs_tulsa_20250118,Team A,Team B,A,Team A,-450.0,0.8442293,0.8181818181818182,0.026047481818181728,0.025-0.030,Heavy Favorite (<-300),100,True,22.222222222222232,A
2025-02-06,south-florida_vs_temple_20250206,Team A,Team B,B,Team B,150.0,0.4376403,0.4,0.03764029999999996,0.035-0.040,Slight Underdog (+110 to +150),100,False,-100.0,A
2024-12-17,stanford_vs_merrimack_20241217,Team A,Team B,A,Team A,-1600.0,0.9464415,0.9411764705882353,0.005265029411764766,0.005-0.010,Heavy Favorite (<-300),100,True,6.25,A
2025-01-08,stanford_vs_virginia tech_20250108,Team A,Team B,A,Team A,-443.0,0.84649885,0.8158379373848987,0.030660912615101288,0.030-0.035,Heavy Favorite (<-300),100,True,22.57336343115124,A
2025-01-11,stanford_vs_virginia_20250111,Team A,Team B,A,Team A,-375.0,0.80714446,0.7894736842105263,0.017670775789473625,0.015-0.020,Heavy Favorite (<-300),100,True,26.66666666666666,A
2025-03-18,stanford_vs_cal state northridge_20250318,Team A,Team B,A,Team A,-330.0,0.7699956,0.7674418604651163,0.002553739534883692,0.000-0.005,Heavy Favorite (<-300),100,True,30.303030303030297,A
2025-03-23,stanford_vs_kent state_20250323,Team A,Team B,A,Team A,-312.0,0.75893056,0.7572815533980582,0.0016490066019417826,0.000-0.005,Heavy Favorite (<-300),100,False,-100.0,B
2024-11-16,st-bonaventure_vs_le moyne_20241116,Team A,Team B,A,Team A,-2100.0,0.95779115,0.9545454545454546,0.0032456954545454497,0.000-0.005,Heavy Favorite (<-300),100,True,4.761904761904767,A
2024-12-07,st-bonaventure_vs_buffalo_20241207,Team A,Team B,A,Team A,-2500.0,0.9683529,0.9615384615384616,0.006814438461538397,0.005-0.010,Heavy Favorite (<-300),100,True,4.0000000000000036,A
2025-01-11,st-bonaventure_vs_la salle_20250111,Team A,Team B,A,Team A,-815.0,0.8956076,0.8907103825136612,0.004897217486338756,0.000-0.005,Heavy Favorite (<-300),100,False,-100.0,B
2025-01-15,st-bonaventure_vs_richmond_20250115,Team A,Team B,A,Team A,-1000.0,0.92225426,0.9090909090909091,0.013163350909090932,0.010-0.015,Heavy Favorite (<-300),100,True,10.000000000000009,A
2025-01-11,stetson_vs_north alabama_20250111,Team A,Team B,B,Team B,-355.0,0.80964904,0.7802197802197802,0.02942925978021982,0.025-0.030,Heavy Favorite (<-300),100,True,28.169014084507047,B
