date,game_id,team_a,team_b,chosen_side,chosen_team,chosen_odds,our_prob,implied_prob,edge,edge_bucket,odds_bucket,zone,flat_bet_amount,flat_profit,kelly_bet_amount,kelly_profit,bet_won,actual_winner,year
2021-01-20,creighton_vs_providence_20210120,Team A,Team B,A,,-500.0,0.8352526,0.8333333333333334,0.0019192666666666414,0.000-0.005,Heavy Favorite,heavy_favorite,100,-100.0,51.42451248519214,-51.42451248519214,False,B,2021
2021-03-13,creighton_vs_georgetown_20210313,Team A,Team B,A,,-375.0,0.8300474,0.7894736842105263,0.04057371578947366,0.040-0.045,Heavy Favorite,heavy_favorite,100,-100.0,850.7301495195102,-850.7301495195102,False,B,2021
2021-02-24,davidson_vs_st. bonaventure_20210224,Team A,Team B,B,,128.0,0.45468509999999995,0.43859649122807015,0.016088608771929802,0.015-0.020,Slight Underdog,slight_underdog,100,128.00000000000003,102.12174399796672,130.71583231739743,True,B,2021
2020-12-08,dayton_vs_northern kentucky_20201208,Team A,Team B,A,,-850.0,0.8949455,0.8947368421052632,0.00020865789473678564,0.000-0.005,Heavy Favorite,heavy_favorite,100,11.764705882352944,7.322828290492128,0.8615092106461328,True,A,2021
2020-12-12,dayton_vs_mississippi state_20201212,Team A,Team B,B,,125.0,0.4529156,0.4444444444444444,0.008471155555555554,0.005-0.010,Slight Underdog,slight_underdog,100,-100.0,56.342596116541934,-56.342596116541934,False,A,2021
2021-01-03,delaware_vs_college of charleston_20210103,Team A,Team B,A,,140.0,0.43739107,0.4166666666666667,0.020724403333333308,0.020-0.025,Slight Underdog,slight_underdog,100,-100.0,129.27476902532808,-129.27476902532808,False,B,2021
2021-01-17,delaware_vs_hofstra_20210117,Team A,Team B,A,,139.0,0.42101255,0.41841004184100417,0.00260250815899582,0.000-0.005,Slight Underdog,slight_underdog,100,-100.0,15.704118232071,-15.704118232071,False,B,2021
2021-01-15,denver_vs_oral roberts_20210115,Team A,Team B,B,,-650.0,0.9072169,0.8666666666666667,0.040550233333333296,0.040-0.045,Heavy Favorite,heavy_favorite,100,15.384615384615374,873.4350494019192,134.37462298491056,True,B,2021
2021-01-16,depaul_vs_valparaiso_20210116,Team A,Team B,A,,-430.0,0.83867115,0.8113207547169812,0.027350395283018858,0.025-0.030,Heavy Favorite,heavy_favorite,100,23.25581395348837,525.920984719548,122.30720574873207,True,A,2021
2021-01-27,depaul_vs_st. john's (ny)_20210127,Team A,Team B,A,,100.0,0.51035196,0.5,0.010351960000000049,0.010-0.015,Pickem Underdog,pickem_underdog,100,-100.0,77.64843759960894,-77.64843759960894,False,B,2021
2020-12-08,detroit-mercy_vs_kent state_20201208,Team A,Team B,A,,125.0,0.48274502,0.4444444444444444,0.038300575555555605,0.035-0.040,Slight Underdog,slight_underdog,100,-100.0,253.2048162012918,-253.2048162012918,False,B,2021
2021-01-13,dixie-state_vs_new mexico_20210113,Team A,Team B,A,,120.0,0.4659994,0.45454545454545453,0.011453945454545478,0.010-0.015,Slight Underdog,slight_underdog,100,-100.0,71.80718269769937,-71.80718269769937,False,B,2021
2021-02-19,dixie-state_vs_tarleton state_20210219,Team A,Team B,B,,103.0,0.4987279,0.49261083743842365,0.006117062561576347,0.005-0.010,Pickem Underdog,pickem_underdog,100,103.00000000000003,40.360473966223374,41.571288185210086,True,B,2021
2021-03-05,dixie-state_vs_new mexico state_20210305,Team A,Team B,B,,-700.0,0.894795954,0.875,0.019795954000000004,0.015-0.020,Heavy Favorite,heavy_favorite,100,14.28571428571428,536.7606219530271,76.68008885043241,True,B,2021
2021-03-06,dixie-state_vs_new mexico state_20210306,Team A,Team B,B,,-753.0,0.89583016,0.8827667057444314,0.013063454255568652,0.010-0.015,Heavy Favorite,heavy_favorite,100,13.280212483399723,386.22220871245526,51.29112997509361,True,B,2021
2020-12-03,drake_vs_omaha_20201203,Team A,Team B,A,,-470.0,0.8386446,0.8245614035087719,0.014083196491228023,0.010-0.015,Heavy Favorite,heavy_favorite,100,21.27659574468086,282.34884287771575,60.07422188887572,True,A,2021
2021-01-04,drake_vs_southern illinois_20210104,Team A,Team B,A,,-600.0,0.8682547,0.8571428571428571,0.01111184285714295,0.010-0.015,Heavy Favorite,heavy_favorite,100,16.666666666666675,278.25886002890553,46.376476671484276,True,A,2021
2021-02-10,drake_vs_northern iowa_20210210,Team A,Team B,A,,-500.0,0.8592767,0.8333333333333334,0.025943366666666634,0.025-0.030,Heavy Favorite,heavy_favorite,100,19.999999999999996,564.0743962050733,112.81487924101464,True,A,2021
2021-02-13,drake_vs_loyola chicago_20210213,Team A,Team B,A,,144.0,0.42713133,0.4098360655737705,0.017295264426229473,0.015-0.020,Slight Underdog,slight_underdog,100,-100.0,109.50340541059207,-109.50340541059207,False,B,2021
2021-02-21,drake_vs_evansville_20210221,Team A,Team B,A,,-850.0,0.9221756,0.8947368421052632,0.02743875789473682,0.025-0.030,Heavy Favorite,heavy_favorite,100,11.764705882352944,906.7665673110596,106.6784196836541,True,A,2021
2021-03-09,drexel_vs_elon_20210309,Team A,Team B,B,,143.0,0.4199376,0.411522633744856,0.00841496625514404,0.005-0.010,Slight Underdog,slight_underdog,100,-100.0,53.390898893176825,-53.390898893176825,False,A,2021
2020-12-04,duke_vs_bellarmine_20201204,Team A,Team B,A,,-590.0,0.8682282,0.855072463768116,0.013155736231884041,0.010-0.015,Heavy Favorite,heavy_favorite,100,16.94915254237288,334.08256954180973,56.62416432912029,True,A,2021
2021-02-09,duke_vs_notre dame_20210209,Team A,Team B,A,,-340.0,0.8079134,0.7727272727272727,0.0351861272727273,0.035-0.040,Heavy Favorite,heavy_favorite,100,-100.0,578.5550404375372,-578.5550404375372,False,B,2021
2021-02-20,duke_vs_virginia_20210220,Team A,Team B,A,,130.0,0.4564352,0.43478260869565216,0.021652591304347824,0.020-0.025,Slight Underdog,slight_underdog,100,129.99999999999997,120.9942255380975,157.29249319952672,True,A,2021
2020-12-07,east-carolina_vs_unc wilmington_20201207,Team A,Team B,A,,-380.0,0.8209058,0.7916666666666666,0.02923913333333339,0.025-0.030,Heavy Favorite,heavy_favorite,100,26.315789473684205,465.35349544482995,122.46144616969205,True,A,2021
2020-12-22,eastern-kentucky_vs_high point_20201222,Team A,Team B,A,,-301.0,0.7771176,0.7506234413965087,0.026494158603491247,0.025-0.030,Heavy Favorite,heavy_favorite,100,33.22259136212624,365.2773274608361,121.35459384080931,True,A,2021
2021-02-06,eastern-kentucky_vs_murray state_20210206,Team A,Team B,A,,122.0,0.49695897,0.45045045045045046,0.04650851954954954,0.045-0.050,Slight Underdog,slight_underdog,100,-100.0,301.24406076225813,-301.24406076225813,False,B,2021
2021-01-31,eastern-washington_vs_sacramento state_20210131,Team A,Team B,A,,-500.0,0.8373096,0.8333333333333334,0.003976266666666617,0.000-0.005,Heavy Favorite,heavy_favorite,100,19.999999999999996,77.73491714915713,15.546983429831421,True,A,2021
2021-02-01,eastern-washington_vs_sacramento state_20210201,Team A,Team B,A,,-400.0,0.8186842,0.8,0.01868419999999993,0.015-0.020,Heavy Favorite,heavy_favorite,100,25.0,305.8448806614498,76.46122016536245,True,A,2021
2021-02-18,eastern-washington_vs_montana_20210218,Team A,Team B,A,,-340.0,0.81668925,0.7727272727272727,0.043961977272727326,0.040-0.045,Heavy Favorite,heavy_favorite,100,29.41176470588236,648.0567217658485,190.60491816642607,True,A,2021
2021-03-13,eastern-washington_vs_montana state_20210313,Team A,Team B,A,,-335.0,0.7734793,0.7701149425287356,0.003364357471264401,0.000-0.005,Heavy Favorite,heavy_favorite,100,29.850746268656714,51.820919596042515,15.468931222699256,True,A,2021
2021-01-18,east-tennessee-state_vs_vmi_20210118,Team A,Team B,A,,-330.0,0.7842721,0.7674418604651163,0.016830239534883717,0.015-0.020,Heavy Favorite,heavy_favorite,100,30.303030303030297,257.37456301744993,77.99229182346966,True,A,2021
2020-12-16,elon_vs_campbell_20201216,Team A,Team B,B,,145.0,0.41078760000000003,0.40816326530612246,0.0026243346938775725,0.000-0.005,Slight Underdog,slight_underdog,100,-100.0,16.115561982097923,-16.115561982097923,False,A,2021
2020-12-22,fairfield_vs_fairleigh dickinson_20201222,Team A,Team B,B,,113.0,0.5140237,0.4694835680751174,0.0445401319248826,0.040-0.045,Slight Underdog,slight_underdog,100,112.99999999999999,303.77411898087445,343.2647544483881,True,B,2021
2021-01-01,fairfield_vs_rider_20210101,Team A,Team B,A,,123.0,0.46678415,0.4484304932735426,0.01835365672645739,0.015-0.020,Slight Underdog,slight_underdog,100,-100.0,131.82057877396028,-131.82057877396028,False,B,2021
2021-02-07,fairfield_vs_quinnipiac_20210207,Team A,Team B,A,,140.0,0.42236555,0.4166666666666667,0.005698883333333293,0.005-0.010,Slight Underdog,slight_underdog,100,-100.0,37.41421453411013,-37.41421453411013,False,B,2021
2021-03-09,fairfield_vs_manhattan_20210309,Team A,Team B,A,,135.0,0.42867047,0.425531914893617,0.003138555106383001,0.000-0.005,Slight Underdog,slight_underdog,100,135.0,20.71876214235493,27.970328892179158,True,A,2021
2021-01-27,florida_vs_vanderbilt_20210127,Team A,Team B,A,,-850.0,0.9159975,0.8947368421052632,0.021260657894736856,0.020-0.025,Heavy Favorite,heavy_favorite,100,11.764705882352944,771.5990539115106,90.77635928370715,True,A,2021
2021-02-03,florida_vs_south carolina_20210203,Team A,Team B,A,,-370.0,0.7897185,0.7872340425531915,0.0024844574468084746,0.000-0.005,Heavy Favorite,heavy_favorite,100,-100.0,45.66881790066867,-45.66881790066867,False,B,2021
2021-02-20,florida_vs_georgia_20210220,Team A,Team B,A,,-350.0,0.78967077,0.7777777777777778,0.011892992222222176,0.010-0.015,Heavy Favorite,heavy_favorite,100,28.57142857142856,206.86781279453794,59.105089369867954,True,A,2021
2021-03-11,florida_vs_vanderbilt_20210311,Team A,Team B,A,,-360.0,0.7858164,0.782608695652174,0.0032077043478260236,0.000-0.005,Heavy Favorite,heavy_favorite,100,27.777777777777768,57.90712063472903,16.085311287424727,True,A,2021
2021-03-19,florida_vs_virginia tech_20210319,Team A,Team B,A,,105.0,0.5233107,0.4878048780487805,0.03550582195121954,0.035-0.040,Pickem Underdog,pickem_underdog,100,104.99999999999999,273.1620468571827,286.8201492000418,True,A,2021
2021-03-21,florida_vs_oral roberts_20210321,Team A,Team B,A,,-408.0,0.826506,0.8031496062992126,0.023356393700787348,0.020-0.025,Heavy Favorite,heavy_favorite,100,-100.0,501.5788330485612,-501.5788330485612,False,B,2021
2021-01-16,florida-atlantic_vs_florida international_20210116,Team A,Team B,B,,129.0,0.4512429,0.4366812227074236,0.014561677292576403,0.010-0.015,Slight Underdog,slight_underdog,100,-100.0,96.31081275006287,-96.31081275006287,False,A,2021
2021-03-05,florida-atlantic_vs_middle tennessee_20210305,Team A,Team B,A,,-481.0,0.8336457,0.8278829604130808,0.005762739586919197,0.005-0.010,Heavy Favorite,heavy_favorite,100,20.79002079002079,121.52032572191742,25.264100981687616,True,A,2021
2020-12-22,florida-gulf-coast_vs_georgia southern_20201222,Team A,Team B,A,,115.0,0.46596667,0.46511627906976744,0.0008503909302325918,0.000-0.005,Slight Underdog,slight_underdog,100,114.99999999999999,5.810528122582719,6.682107340970126,True,A,2021
2020-12-15,florida-state_vs_georgia tech_20201215,Team A,Team B,A,,-387.0,0.7960904,0.7946611909650924,0.0014292090349076192,0.000-0.005,Heavy Favorite,heavy_favorite,100,25.839793281653733,25.484398978890738,6.585116015217242,True,A,2021
2021-02-13,florida-state_vs_wake forest_20210213,Team A,Team B,A,,-900.0,0.911114,0.9,0.011113999999999957,0.010-0.015,Heavy Favorite,heavy_favorite,100,11.111111111111116,407.66221229238096,45.295801365820125,True,A,2021
2021-01-02,fresno-state_vs_wyoming_20210102,Team A,Team B,B,,115.0,0.46817279999999994,0.46511627906976744,0.003056520930232509,0.000-0.005,Slight Underdog,slight_underdog,100,114.99999999999999,21.2191639640583,24.402038558667044,True,B,2021
2021-01-04,fresno-state_vs_wyoming_20210104,Team A,Team B,B,,135.0,0.46366143000000004,0.425531914893617,0.038129515106383016,0.035-0.040,Slight Underdog,slight_underdog,100,-100.0,248.08487617429,-248.08487617429,False,A,2021
2021-02-04,fresno-state_vs_utah state_20210204,Team A,Team B,B,,-650.0,0.885981195,0.8666666666666667,0.01931452833333336,0.015-0.020,Heavy Favorite,heavy_favorite,100,15.384615384615374,505.502615783602,77.76963319747718,True,B,2021
2021-02-18,fresno-state_vs_san diego state_20210218,Team A,Team B,B,,-900.0,0.90531708,0.9,0.005317079999999974,0.005-0.010,Heavy Favorite,heavy_favorite,100,11.111111111111116,189.68091778733148,21.075657531925728,True,B,2021
2021-03-06,furman_vs_vmi_20210306,Team A,Team B,A,,-350.0,0.82058305,0.7777777777777778,0.04280527222222219,0.040-0.045,Heavy Favorite,heavy_favorite,100,-100.0,691.2233958403287,-691.2233958403287,False,B,2021
2020-12-26,george-mason_vs_norfolk state_20201226,Team A,Team B,A,,-550.0,0.86914915,0.8461538461538461,0.02299530384615389,0.020-0.025,Heavy Favorite,heavy_favorite,100,-100.0,433.0491043196482,-433.0491043196482,False,B,2021
2021-01-20,george-mason_vs_saint joseph's_20210120,Team A,Team B,A,,-380.0,0.8139881,0.7916666666666666,0.022321433333333363,0.020-0.025,Heavy Favorite,heavy_favorite,100,26.315789473684205,264.0206259670489,69.47911209659179,True,A,2021
2021-03-04,george-mason_vs_george washington_20210304,Team A,Team B,A,,-320.0,0.8044917,0.7619047619047619,0.04258693809523817,0.040-0.045,Heavy Favorite,heavy_favorite,100,31.25,453.1854351977,141.62044849928125,True,A,2021
2020-12-01,georgetown_vs_navy_20201201,Team A,Team B,A,,-462.0,0.8549373,0.8220640569395018,0.032873243060498214,0.030-0.035,Heavy Favorite,heavy_favorite,100,-100.0,494.2537615984577,-494.2537615984577,False,B,2021
2021-03-12,georgetown_vs_seton hall_20210312,Team A,Team B,A,,147.0,0.44701174,0.4048582995951417,0.0421534404048583,0.040-0.045,Slight Underdog,slight_underdog,100,146.99999999999997,154.48127078913026,227.08746806002145,True,A,2021
2021-01-13,george-washington_vs_vcu_20210113,Team A,Team B,B,,-630.0,0.90442795,0.863013698630137,0.04141425136986299,0.040-0.045,Heavy Favorite,heavy_favorite,100,15.873015873015861,602.0313125972353,95.56052580908491,True,B,2021
2020-12-08,georgia_vs_montana_20201208,Team A,Team B,A,,-633.0,0.86569965,0.8635743519781719,0.002125298021828148,0.000-0.005,Heavy Favorite,heavy_favorite,100,15.797788309636651,39.00350487308337,6.161691133188526,True,A,2021
2020-12-22,georgia_vs_northeastern_20201222,Team A,Team B,A,,-525.0,0.860221,0.84,0.020221000000000044,0.020-0.025,Heavy Favorite,heavy_favorite,100,19.047619047619047,317.19766023065336,60.41860194869587,True,A,2021
2021-01-13,georgia_vs_auburn_20210113,Team A,Team B,A,,115.0,0.49448502,0.46511627906976744,0.029368740930232562,0.025-0.030,Slight Underdog,slight_underdog,100,-100.0,141.12502466736078,-141.12502466736078,False,B,2021
2021-02-16,georgia_vs_missouri_20210216,Team A,Team B,A,,130.0,0.43507797,0.43478260869565216,0.0002953613043478187,0.000-0.005,Slight Underdog,slight_underdog,100,129.99999999999997,1.2693775499827433,1.6501908149775661,True,A,2021
2021-01-02,georgia-southern_vs_south alabama_20210102,Team A,Team B,B,,117.0,0.4841533,0.4608294930875576,0.023323806912442402,0.020-0.025,Slight Underdog,slight_underdog,100,-100.0,105.15283141920045,-105.15283141920045,False,A,2021
2021-02-19,georgia-state_vs_troy_20210219,Team A,Team B,A,,-475.0,0.8356032,0.8260869565217391,0.009516243478260855,0.005-0.010,Heavy Favorite,heavy_favorite,100,21.052631578947366,127.25521244588896,26.79057104123978,True,A,2021
2021-01-03,georgia-tech_vs_wake forest_20210103,Team A,Team B,A,,-460.0,0.8329711,0.8214285714285714,0.011542528571428567,0.010-0.015,Heavy Favorite,heavy_favorite,100,21.739130434782616,152.05668047789,33.05580010388915,True,A,2021
2020-12-26,gonzaga_vs_virginia_20201226,Team A,Team B,A,,-360.0,0.7983231,0.782608695652174,0.015714404347826005,0.015-0.020,Heavy Favorite,heavy_favorite,100,27.777777777777768,172.43777268278302,47.899381300773044,True,A,2021
2021-03-11,grambling_vs_southern_20210311,Team A,Team B,A,,114.0,0.46975675,0.4672897196261682,0.00246703037383178,0.000-0.005,Slight Underdog,slight_underdog,100,113.99999999999997,11.269226156027145,12.846917817870942,True,A,2021
2021-01-30,grand-canyon_vs_new mexico state_20210130,Team A,Team B,B,,120.0,0.48734599999999995,0.45454545454545453,0.032800545454545416,0.030-0.035,Slight Underdog,slight_underdog,100,-100.0,147.1024748306364,-147.1024748306364,False,A,2021
2021-03-05,grand-canyon_vs_utah valley_20210305,Team A,Team B,A,,-383.0,0.8164605,0.7929606625258799,0.0234998374741201,0.020-0.025,Heavy Favorite,heavy_favorite,100,-100.0,260.96078686365297,-260.96078686365297,False,B,2021
2021-01-08,green-bay_vs_oakland_20210108,Team A,Team B,A,,107.0,0.5032994,0.4830917874396135,0.020207612560386445,0.020-0.025,Pickem Underdog,pickem_underdog,100,107.00000000000003,79.6785666948777,85.25606636351917,True,A,2021
2021-01-09,green-bay_vs_oakland_20210109,Team A,Team B,A,,105.0,0.50764066,0.4878048780487805,0.01983578195121949,0.015-0.020,Pickem Underdog,pickem_underdog,100,104.99999999999999,82.23384262668584,86.34553475802012,True,A,2021
2021-02-11,hampton_vs_presbyterian_20210211,Team A,Team B,B,,134.0,0.44357500000000005,0.42735042735042733,0.01622457264957272,0.015-0.020,Slight Underdog,slight_underdog,100,134.0,62.6082094595544,83.89500067580289,True,B,2021
2021-01-15,hawaii_vs_cal state bakersfield_20210115,Team A,Team B,B,,135.0,0.44435460000000004,0.425531914893617,0.01882268510638302,0.015-0.020,Slight Underdog,slight_underdog,100,135.0,75.15286598298151,101.45636907702504,True,B,2021
2021-02-17,holy-cross_vs_boston university_20210217,Team A,Team B,A,,143.0,0.41850033,0.411522633744856,0.006977696255143995,0.005-0.010,Slight Underdog,slight_underdog,100,-100.0,28.399436035515684,-28.399436035515684,False,B,2021
2020-12-05,houston_vs_south carolina_20201205,Team A,Team B,A,,-430.0,0.81476873,0.8113207547169812,0.003447975283018878,0.000-0.005,Heavy Favorite,heavy_favorite,100,23.25581395348837,43.25010255073494,10.058163383891845,True,A,2021
2021-01-20,houston_vs_tulsa_20210120,Team A,Team B,A,,-850.0,0.90363234,0.8947368421052632,0.00889549789473687,0.005-0.010,Heavy Favorite,heavy_favorite,100,11.764705882352944,200.85505277851112,23.63000620923661,True,A,2021
2021-03-21,houston_vs_rutgers_20210321,Team A,Team B,A,,-324.0,0.76570666,0.7641509433962265,0.001555716603773516,0.000-0.005,Heavy Favorite,heavy_favorite,100,30.864197530864203,15.833673431825401,4.886936244390556,True,A,2021
2021-03-01,houston-baptist_vs_sam houston state_20210301,Team A,Team B,B,,-571.0,0.85803427,0.8509687034277198,0.007065566572280191,0.005-0.010,Heavy Favorite,heavy_favorite,100,17.513134851138346,114.0349886729611,19.971101343776017,True,B,2021
2020-12-31,idaho_vs_northern arizona_20201231,Team A,Team B,A,,125.0,0.45970204,0.4444444444444444,0.015257595555555559,0.015-0.020,Slight Underdog,slight_underdog,100,-100.0,66.60675263172043,-66.60675263172043,False,B,2021
2021-01-02,idaho_vs_northern arizona_20210102,Team A,Team B,A,,136.0,0.42664504,0.423728813559322,0.0029162264406779603,0.000-0.005,Slight Underdog,slight_underdog,100,-100.0,11.936027962405669,-11.936027962405669,False,B,2021
2021-01-28,idaho_vs_weber state_20210128,Team A,Team B,B,,-700.0,0.8861959,0.875,0.011195900000000036,0.010-0.015,Heavy Favorite,heavy_favorite,100,14.28571428571428,210.1895671781556,30.027081025450787,True,B,2021
